dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
pbc,1,k-NN (Epanechnikov) l2,0.8383292383292383,0.09845651249287808,0.11387476141035009,0.14231786556613113,0.1529421401372477,0.16966258460623082,0.20065891243401976,0.2896120236197103
pbc,1,k-NN (Epanechnikov) cosine,0.8373464373464373,0.09491850607867683,0.1062626011286266,0.12263703079731286,0.13394799436745056,0.1518711851680526,0.18507664976663055,0.25150976263752345
pbc,1,k-NN (truncated Gauss sigma=1) l1,0.8171990171990172,0.11210461629645652,0.12929536697904295,0.1520730938961007,0.16764671023981062,0.19126928774233445,0.23290894683398708,0.3858294973291017
pbc,1,k-NN (truncated Gauss sigma=1) l2,0.8226044226044226,0.09911078393385298,0.1158274895726791,0.13614197790485474,0.1496391532434667,0.17125725017236273,0.2088236642737255,0.35613934544422005
pbc,1,k-NN (truncated Gauss sigma=1) cosine,0.8294840294840294,0.0999484079013126,0.11396204989452276,0.13201137418913816,0.13430146653546704,0.15179156757142565,0.18345493013132522,0.27600730342272983
pbc,1,k-NN (truncated Gauss sigma=2) l1,0.7985257985257985,0.10993581070193152,0.12947391518204726,0.15245792136951233,0.16801273081596602,0.1923570896229743,0.23378004638784566,0.38914421872571997
pbc,1,k-NN (truncated Gauss sigma=2) l2,0.77002457002457,0.09907216939185835,0.11600162039351475,0.1366069846053249,0.15014821134002476,0.17176868116129254,0.20895337630943459,0.35495566177784227
pbc,1,k-NN (truncated Gauss sigma=2) cosine,0.828992628992629,0.09435038578967554,0.10616448041504466,0.12361962928840076,0.13483097726298773,0.1523879900845492,0.1840364630103882,0.2622387989585615
pbc,1,k-NN (truncated Gauss sigma=3) l1,0.7936117936117936,0.10995090089508136,0.1295194489990425,0.15254352782615507,0.16809800122931112,0.19242831473792738,0.2337756749053601,0.39362729375505184
pbc,1,k-NN (truncated Gauss sigma=3) l2,0.7685503685503685,0.09907401661067262,0.11604424537734345,0.13670505963435217,0.15025753772298162,0.17188332987761945,0.20702094089042514,0.3136494234789264
pbc,1,k-NN (truncated Gauss sigma=3) cosine,0.7877149877149877,0.09439809004306678,0.10733605209220612,0.12463858302085673,0.13675089346338282,0.15662237653163236,0.19559551232219616,0.2534324653186081
gbsg2,1,k-NN l1,0.6385591485878018,0.12008141206977044,0.14607219775622265,0.16848107668161447,0.17672069199914062,0.1822267951610954,0.19985869371228557,0.3040736505236512
gbsg2,1,k-NN l2,0.6214490380679493,0.11933680470815415,0.14497252161098262,0.1673206947846539,0.1758126206205028,0.18144489649643294,0.19680989975038574,0.3208915775184776
gbsg2,1,k-NN cosine,0.6492836676217765,0.11856336044927399,0.1431350464745031,0.16490313761303435,0.17312378523678443,0.17869851382114096,0.19823618812942237,0.29136367040822997
gbsg2,1,k-NN (triangle) l1,0.6616455178059762,0.12054523689319264,0.1463077416469842,0.1688010328792634,0.17716302651110097,0.18282160453186613,0.20081975657202036,0.30101425577590496
gbsg2,1,k-NN (triangle) l2,0.646582071223905,0.12076266635778497,0.14644209357339696,0.1688227688462689,0.17724948264231305,0.18308540563465464,0.20236672075702003,0.3002258074938169
gbsg2,1,k-NN (triangle) cosine,0.6534588620548506,0.1193492362881908,0.1439288058020564,0.16576966303346186,0.17260796678617094,0.17832497810539455,0.19642779673830096,0.29383562185672585
gbsg2,1,k-NN (Epanechnikov) l1,0.6559967253376996,0.11907232689890057,0.14433797101362328,0.16647312348796026,0.17455252341617625,0.17994878973165174,0.19736598034536731,0.29697374244883123
gbsg2,1,k-NN (Epanechnikov) l2,0.6412607449856733,0.12120094502146846,0.14703380977998678,0.16981122294921666,0.17497714656614302,0.18062161192623663,0.20325897130628753,0.3145045495273711
gbsg2,1,k-NN (Epanechnikov) cosine,0.6508391322144904,0.11974854329036987,0.143601798555241,0.16562720900165392,0.17382788899847493,0.17955347109970385,0.19791279450504135,0.30648339156304555
gbsg2,1,k-NN (truncated Gauss sigma=1) l1,0.660908718788375,0.11934061465893309,0.14426530452883574,0.16793913863758367,0.17614431058149266,0.18162166313588674,0.19764315727258125,0.3021623081443319
gbsg2,1,k-NN (truncated Gauss sigma=1) l2,0.6322554236594351,0.11930964422871294,0.14380925713699327,0.1670419445222836,0.1754985516316625,0.17881823305222697,0.19659911279966275,0.2992369359772934
gbsg2,1,k-NN (truncated Gauss sigma=1) cosine,0.6510028653295129,0.11841266174819225,0.14288746595916535,0.16460796284027204,0.17279009732089284,0.17837867642454577,0.19751651294172995,0.2816979348153501
gbsg2,1,k-NN (truncated Gauss sigma=2) l1,0.6613999181334425,0.11999071091507542,0.1459431408708733,0.1683380737670586,0.17656868093303882,0.182067208518847,0.19967211071851793,0.31580437360360303
gbsg2,1,k-NN (truncated Gauss sigma=2) l2,0.6243962341383544,0.11929548312840156,0.1449048581699348,0.16724923988736626,0.1757327185669972,0.1813637098652238,0.19969662257736845,0.3199876318742484
gbsg2,1,k-NN (truncated Gauss sigma=2) cosine,0.6541137945149407,0.1185205792784846,0.14306684469890985,0.16482038340820168,0.17303057427805507,0.17860879289324497,0.19652525225037873,0.2908693771114968
gbsg2,1,k-NN (truncated Gauss sigma=3) l1,0.6611543184609088,0.1200407465879287,0.1460144306469271,0.16841692810625444,0.17665250932130505,0.18215521609600518,0.19977503056212115,0.3038646994438698
gbsg2,1,k-NN (truncated Gauss sigma=3) l2,0.6216946377404831,0.1193182520242266,0.1449423607490843,0.16728882739346307,0.17577703301107736,0.1814087658542189,0.19975517082023883,0.3204899520332229
gbsg2,1,k-NN (truncated Gauss sigma=3) cosine,0.6531313958248056,0.11854392553835029,0.14310422109683024,0.16486563215800928,0.1730815707884517,0.17865785369814047,0.1965811891542577,0.2911426056152564
recid,1,k-NN l1,0.635721442035015,0.17702055013520915,0.17979945359634797,0.1819204945996978,0.18775266109528302,0.18775266109528302,0.20577643280223054,0.2462927713497735
recid,1,k-NN l2,0.650070471565148,0.18139808698392898,0.1841499092883167,0.18626133370699965,0.19211691317407284,0.19211691317407284,0.20999685542264698,0.2499093150927597
recid,1,k-NN cosine,0.6495610385640782,0.17444247828705883,0.17711894520270008,0.1791576984384153,0.18471458141930577,0.18471458141930577,0.20179360422415885,0.23858613268013917
recid,1,k-NN (triangle) l1,0.6440421810524886,0.18047222209058555,0.1832424452206019,0.18535966706803972,0.19122201591827118,0.19122201591827118,0.20938938735644938,0.25014842615552757
recid,1,k-NN (triangle) l2,0.6475402876598346,0.17630588785899715,0.17904523305024206,0.18113369228702308,0.1868656102741639,0.1868656102741639,0.2045198427091771,0.2469574787804713
recid,1,k-NN (triangle) cosine,0.6511402808673946,0.17598139573750618,0.17866658133248017,0.1806914774737326,0.18626397423950158,0.18626397423950158,0.20330258911297394,0.24146939483398092
recid,1,k-NN (Epanechnikov) l1,0.6334629557302722,0.17701305632794861,0.17980282169742176,0.18192854496333957,0.187765513898603,0.187765513898603,0.20587954966260366,0.24672020792666657
recid,1,k-NN (Epanechnikov) l2,0.6398478493436804,0.17576719711981112,0.17850890259729474,0.18059743126643044,0.18632141736630908,0.18632141736630908,0.20395321882913603,0.24616668886435822
recid,1,k-NN (Epanechnikov) cosine,0.6628402587919645,0.17329372384319972,0.17596348929069394,0.17798617433858946,0.18580610644146053,0.18580610644146053,0.2027486883996092,0.240697692766626
recid,1,k-NN (truncated Gauss sigma=1) l1,0.6346516327327685,0.17748642498415257,0.18026363740722726,0.18238419081255577,0.18822397787157652,0.18822397787157652,0.20627168601575813,0.2468244270220881
recid,1,k-NN (truncated Gauss sigma=1) l2,0.6421572789485303,0.1772227749791218,0.17996622430819537,0.18204211770754786,0.1877696213406007,0.1877696213406007,0.2053425980921628,0.24992535234959198
recid,1,k-NN (truncated Gauss sigma=1) cosine,0.6519553736691063,0.1741062138697592,0.17677883060342867,0.17881233210098793,0.18436192654424302,0.18436192654424302,0.20140648143850057,0.2397546622728644
recid,1,k-NN (truncated Gauss sigma=2) l1,0.6350082358335173,0.1771299115103846,0.1799083465077445,0.18202923217046962,0.18786323774882616,0.18786323774882616,0.2058923572810162,0.24641600787787654
recid,1,k-NN (truncated Gauss sigma=2) l2,0.6491704732632579,0.17704272984296018,0.17979218187517143,0.18187047238054763,0.18760045998858846,0.18760045998858846,0.20997206161861381,0.249898926621747
recid,1,k-NN (truncated Gauss sigma=2) cosine,0.6365874781368337,0.174347681218949,0.17702302779576562,0.17906032716337156,0.18461498348153393,0.18461498348153393,0.2016842364137237,0.2401080553348497
recid,1,k-NN (truncated Gauss sigma=3) l1,0.6355176688345872,0.17706854055615706,0.17984723160237082,0.18196820050036105,0.18780117701410867,0.18780117701410867,0.20582726876635618,0.24634670127546388
recid,1,k-NN (truncated Gauss sigma=3) l2,0.6497648117645061,0.17701393665090323,0.17976457621746691,0.18184336874792945,0.18757396104936586,0.18757396104936586,0.2051645345141646,0.2499035873177933
recid,1,k-NN (truncated Gauss sigma=3) cosine,0.6360440829356926,0.17439949336118313,0.17707544943417478,0.17911354513383176,0.18466940532045908,0.18466940532045908,0.20174399283980846,0.2401833888026133
pbc,2,k-NN l1,0.8268156424581006,0.06772692128928766,0.08031848316526793,0.09644365949319125,0.11323578437905395,0.14842798341622376,0.19292460735575903,0.25603682962783364
pbc,2,k-NN l2,0.8251396648044693,0.060932903137151426,0.07358849992337818,0.0880108767751447,0.1034642583079275,0.13374320572805806,0.18439570557862747,0.21620939469508932
pbc,2,k-NN cosine,0.8452513966480447,0.06471469077480177,0.07670012342621846,0.08965211064161432,0.10292529773892624,0.1285632859135597,0.16928141872221397,0.20376827608342626
pbc,2,k-NN (triangle) l1,0.8575418994413407,0.06458959629371398,0.0771904645540306,0.08897346278701447,0.10231852786485189,0.13237001062104428,0.18448102765247626,0.22024696870502666
pbc,2,k-NN (triangle) l2,0.8296089385474861,0.061318295245059176,0.07361903595482443,0.08452114741945692,0.09557411301851529,0.1194999239238843,0.15962946745747292,0.19221877224841596
pbc,2,k-NN (triangle) cosine,0.853072625698324,0.06321428903562629,0.07482846009389063,0.08749407846465353,0.10034214299333581,0.12512873703009814,0.1632242619436901,0.19309853154794404
pbc,2,k-NN (Epanechnikov) l1,0.8564245810055866,0.06392141265620499,0.0766670473179709,0.09590968127378795,0.11052861638892068,0.1426914973433095,0.1867138817732755,0.22245864200357016
pbc,2,k-NN (Epanechnikov) l2,0.8430167597765363,0.0605314807852205,0.07278963407870788,0.08395000835825074,0.09519215566648423,0.11933957208143565,0.1595659628504386,0.2208478892743427
pbc,2,k-NN (Epanechnikov) cosine,0.846927374301676,0.06373654628708589,0.07542946988773688,0.0883442471719544,0.10135366928299074,0.1264016320776798,0.16459392568931655,0.2029379775078429
pbc,2,k-NN (truncated Gauss sigma=1) l1,0.8480446927374302,0.06441368417863667,0.08077969229762451,0.09548259471375242,0.11048437850779386,0.14332923380178714,0.18998452818605108,0.25073315393024403
pbc,2,k-NN (truncated Gauss sigma=1) l2,0.8379888268156425,0.06516491235491237,0.08036096218820375,0.10006977051684596,0.11290010417016282,0.1317100772381875,0.1803874723557588,0.2343207673987906
pbc,2,k-NN (truncated Gauss sigma=1) cosine,0.8463687150837989,0.06717363329357125,0.07453938376807635,0.0872307564085638,0.10112656823245504,0.12603149113784531,0.17245884788494437,0.21182320850446665
pbc,2,k-NN (truncated Gauss sigma=2) l1,0.841340782122905,0.0675792135105639,0.08007750658729705,0.0960233642128255,0.11268000813344703,0.14766412129570386,0.20554705345459232,0.27357524204316075
pbc,2,k-NN (truncated Gauss sigma=2) l2,0.8474860335195531,0.06093292483404974,0.08795039864174312,0.08783083222828282,0.11107965557646257,0.13995843455328916,0.18337106096046085,0.21501088553001046
pbc,2,k-NN (truncated Gauss sigma=2) cosine,0.8363128491620112,0.0644836247685902,0.07642528138935191,0.0893343787052953,0.10258161167623123,0.12815481032876044,0.168852705696421,0.20272599948224684
pbc,2,k-NN (truncated Gauss sigma=3) l1,0.8262569832402235,0.0676594858977156,0.08020924055989351,0.09625486100986452,0.11298671993235417,0.14570386058653653,0.19259404470338962,0.25545236366884955
pbc,2,k-NN (truncated Gauss sigma=3) l2,0.8458100558659218,0.0609307166716678,0.07356937518689001,0.08792794679623403,0.10331126478951572,0.13349196676367928,0.18393865234573864,0.2156742231699482
pbc,2,k-NN (truncated Gauss sigma=3) cosine,0.8497206703910615,0.06461023451665564,0.07657583448744901,0.08950888018802466,0.10277073873477874,0.13483589592100634,0.1754381703733091,0.21550248074512557
gbsg2,2,k-NN l1,0.6753728199511332,0.12982806985545658,0.14532372806582392,0.1671883366042742,0.17490722319849486,0.1808117274456438,0.20567807353296552,0.40157212827045013
gbsg2,2,k-NN l2,0.6780689190327744,0.13162870185186043,0.14740915786763623,0.1698414920660469,0.1777837498579396,0.18386123955370645,0.2097774276071939,0.38340983955514163
gbsg2,2,k-NN cosine,0.6792484623809925,0.12740151332253322,0.14240865381436094,0.16345827728389298,0.17099043947931908,0.17680957198219144,0.20091058166429365,0.3986793904605797
gbsg2,2,k-NN (triangle) l1,0.7057039346195972,0.1292818854154322,0.14486064687940517,0.16656419287843316,0.1742161074766805,0.1802190604415335,0.2060132036959332,0.3820905257077258
gbsg2,2,k-NN (triangle) l2,0.6935714887522116,0.13200976576774154,0.14783467447643792,0.16924186314230336,0.1767790576227623,0.1827722922564129,0.20784450561064416,0.3821150878975412
gbsg2,2,k-NN (triangle) cosine,0.6921391861150897,0.128041024002171,0.14310308612744738,0.16437016967128032,0.17197995687083462,0.1779673775072171,0.203337356010902,0.40690026858397016
gbsg2,2,k-NN (Epanechnikov) l1,0.7035133541157638,0.1292466925419733,0.14481067670882045,0.16656610217315532,0.1742494591564668,0.18025223575870017,0.20587036289648344,0.3831852168541418
gbsg2,2,k-NN (Epanechnikov) l2,0.6932344763670065,0.13032348005684263,0.14584245673556148,0.16787981074435976,0.1757219448023478,0.18178442771627587,0.20777448171370774,0.38279097964401737
gbsg2,2,k-NN (Epanechnikov) cosine,0.6886005560704356,0.1303064522729975,0.14536383467929218,0.1663319142536575,0.17371286928460092,0.1795346186395263,0.20525791443175095,0.3985708330322866
gbsg2,2,k-NN (truncated Gauss sigma=1) l1,0.6866627348555059,0.13025620443817015,0.14654998245409684,0.16897675726745945,0.17456515178983456,0.18046560187052338,0.20535756674219618,0.3840513214101538
gbsg2,2,k-NN (truncated Gauss sigma=1) l2,0.6679585474766198,0.1299358837551989,0.14486897380196412,0.16929634219782977,0.17720540989460457,0.18326411121497166,0.2057609146226542,0.3975252729781231
gbsg2,2,k-NN (truncated Gauss sigma=1) cosine,0.6848934198331789,0.12729407870133658,0.1422911008517093,0.16337189056436432,0.17091116674840656,0.17675146355657356,0.20102641112434097,0.4225857689397467
gbsg2,2,k-NN (truncated Gauss sigma=2) l1,0.6858202038924931,0.12976547067777452,0.14525942222653998,0.16710606142990425,0.1748167973136676,0.1807197643141017,0.205588286631495,0.38440586222072104
gbsg2,2,k-NN (truncated Gauss sigma=2) l2,0.6570056449574522,0.13152330732320386,0.14729227613719842,0.1697000877577642,0.1776344727544352,0.183707405075938,0.20960097668234146,0.40037807650394136
gbsg2,2,k-NN (truncated Gauss sigma=2) cosine,0.6979526497598787,0.12736188464083725,0.14236588259264688,0.16342388581771056,0.17230699026273585,0.17847251660138808,0.20469521848937822,0.41430329264344157
gbsg2,2,k-NN (truncated Gauss sigma=3) l1,0.6836296233886595,0.1297999656914733,0.14529486034308672,0.16715142198666214,0.1748666539025801,0.1807704321440266,0.20563740215727205,0.3844934561205461
gbsg2,2,k-NN (truncated Gauss sigma=3) l2,0.6550678237425226,0.13006223329789623,0.1449709568304881,0.16634987024396297,0.1741848370586763,0.18033163937361377,0.20615548682369428,0.38336523121890353
gbsg2,2,k-NN (truncated Gauss sigma=3) cosine,0.6741090235066138,0.12738286195854692,0.142388557195559,0.17515928973196643,0.18281391593088037,0.1889434063813801,0.21593930340235068,0.3984715737843565
recid,2,k-NN l1,0.6318816973853407,0.16780613612188683,0.17040061057251518,0.17473727514510132,0.17753158140349473,0.18172381127461062,0.19465183791082932,0.24077899757453744
