dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
pbc,5,kernel (truncated Gauss sigma=3) l2,0.855379188712522,0.08965528547716645,0.10562214913848596,0.13195462237976713,0.14343527782272614,0.15986070346719336,0.19246221632722837,0.25862859582505926
pbc,5,kernel (truncated Gauss sigma=3) cosine,0.8400940623162846,0.13195740303198403,0.1597355215466477,0.1735042781685909,0.1862931223303588,0.2036215604517459,0.2390436649654867,0.3067764108680201
gbsg2,5,kernel (box) l1,0.6508187643382644,0.1349617633482371,0.1530694078476217,0.17895454098580543,0.19087758442289032,0.19869613829383312,0.25055234515647057,0.5760729431276925
gbsg2,5,kernel (box) l2,0.6443319357645756,0.13568823889166956,0.154169104832874,0.18031485181533005,0.1936954583261785,0.20268522253821375,0.2419004044409605,0.5767390088993236
gbsg2,5,kernel (box) cosine,0.6696463887350684,0.13217318988711046,0.1499133925663411,0.17601398369688545,0.18891709078414706,0.19753763342852823,0.23184127570179933,0.5767390088993236
gbsg2,5,kernel (triangle) l1,0.6915592120876513,0.13854874928452604,0.15750654746807574,0.18505424896843395,0.19888538433823294,0.20806903098428012,0.2445465726692638,0.5609442669659017
gbsg2,5,kernel (triangle) l2,0.682620045882446,0.13552765320662286,0.15334411590349176,0.17881056509437535,0.1917178708920775,0.20010726700069484,0.2330943618368107,0.5513284475914229
gbsg2,5,kernel (triangle) cosine,0.6821453998892493,0.12962883612498363,0.14633697300795337,0.1708457241957136,0.18304113061412347,0.19118323410110502,0.22334253694128667,0.5624867965536733
gbsg2,5,kernel (Epanechnikov) l1,0.6951190570366268,0.13597154036685621,0.15406007517012194,0.17976411963074435,0.19219487898384405,0.20018620625036088,0.2461759237296056,0.7093098965347261
gbsg2,5,kernel (Epanechnikov) l2,0.6715449727078554,0.13582482042771912,0.15392507067803118,0.17989017482865213,0.19311879206924262,0.20181423959380404,0.2360689724617152,0.6002131573723851
gbsg2,5,kernel (Epanechnikov) cosine,0.6840439838620362,0.1307710459261807,0.1479401008617357,0.17209199075502962,0.18445772101087135,0.19271737334961273,0.2252937491631236,0.5527692902964886
gbsg2,5,kernel (truncated Gauss sigma=1) l1,0.6948817340400285,0.13483829279892046,0.15252809519506247,0.17793265751363813,0.18978211779749907,0.197551583854934,0.23059248016894668,0.5722028544817087
gbsg2,5,kernel (truncated Gauss sigma=1) l2,0.6845186298552329,0.13566043385548382,0.15406470847921583,0.18046186602612518,0.19411313399026905,0.20333446529323715,0.24039886678342048,0.5762020049098321
gbsg2,5,kernel (truncated Gauss sigma=1) cosine,0.6821453998892493,0.13159049624400004,0.14911668610940795,0.1748833934349586,0.1876377360425174,0.19615752544326495,0.2299781546772136,0.5527001936431796
gbsg2,5,kernel (truncated Gauss sigma=2) l1,0.6782691242781426,0.13493013548730642,0.15302794140370637,0.17853552649135887,0.19116747977703638,0.1994185621361581,0.23243433196549623,0.5750705825229698
gbsg2,5,kernel (truncated Gauss sigma=2) l2,0.6843604145241674,0.13559837238848615,0.1540550129750219,0.18017891377299639,0.193544679202115,0.20251801292091348,0.23886545867944817,0.5766001423835247
gbsg2,5,kernel (truncated Gauss sigma=2) cosine,0.6826991535479788,0.13202544853688974,0.14971210924037734,0.17572901557240445,0.18859511547473154,0.19719056192463807,0.23137223711376392,0.5596308277056401
gbsg2,5,kernel (truncated Gauss sigma=3) l1,0.6502650106795348,0.13494768056497133,0.15305099357631385,0.1785647104495037,0.19120502620139626,0.19946417877126477,0.25038548281484857,0.5756245418259502
gbsg2,5,kernel (truncated Gauss sigma=3) l2,0.6842021991931018,0.13733856646019468,0.1558823974564982,0.18117832516423074,0.19493455535141896,0.20424535025143645,0.23901118135626054,0.6120724410966075
gbsg2,5,kernel (truncated Gauss sigma=3) cosine,0.6829364765445771,0.13210738580900502,0.14982380011474067,0.17588719865661515,0.18877388209578655,0.19738328488648663,0.23163265261863247,0.5761285936841972
recid,5,kernel (box) l1,0.5551722872555136,0.1729921527006075,0.17535926502563362,0.17928254026973456,0.18187523473260891,0.1853266747894558,0.19622747751566974,0.23167699505667752
recid,5,kernel (box) l2,0.552365050823823,0.17655733972189425,0.17901528355679774,0.1831094605565678,0.1857894758652217,0.18926471630896113,0.200398112346048,0.2369541078792989
recid,5,kernel (box) cosine,0.5022292759898719,0.17474641779707176,0.1771189438338268,0.18099528299340842,0.183554562199175,0.18695793173036168,0.19769476331456023,0.23264170870832163
recid,5,kernel (triangle) l1,0.6088400425672452,0.17021924261472327,0.17256097229877793,0.17646033637499522,0.1790371212443896,0.18246599708863953,0.1933164596025182,0.22860825955408637
recid,5,kernel (triangle) l2,0.6174727532934571,0.17019113017686202,0.17256534007423058,0.1765045826043876,0.17909744844766035,0.1824929336992113,0.1932711229483126,0.22837949044499786
recid,5,kernel (triangle) cosine,0.6035374848629408,0.17263547363260787,0.17498550524115558,0.1788380248177839,0.18137978523564594,0.18475888264073698,0.1954304230356475,0.2301765585936178
