dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
gbsg2,6,cdfreg k-NN (truncated Gauss sigma=3) l1,0.5965405589638718,0.19846618137055283,0.22043578401008282,0.2516127174076168,0.2644511117694006,0.2711784735258805,0.2880570031941297,0.3179792967315398
gbsg2,6,cdfreg k-NN (truncated Gauss sigma=3) l2,0.6028459441036128,0.18805013648073649,0.20650280497610315,0.23827531430072169,0.25106231276573254,0.2580523072294447,0.27726506735958123,0.3367544636167405
gbsg2,6,cdfreg k-NN (truncated Gauss sigma=3) cosine,0.6010139740967961,0.19266007751893513,0.2101780089002703,0.24051857538816113,0.253920745612744,0.26119632622384137,0.2811765255186705,0.3452545701249392
recid,6,cdfreg k-NN l1,0.5697780010433371,0.2772480827020164,0.2789661142287963,0.2799840691223382,0.28324227811063873,0.2849936392392992,0.2913933052240088,0.3130555218047427
recid,6,cdfreg k-NN l2,0.5685704349170161,0.2824653462388128,0.28415802386043965,0.28519023458825654,0.2883758943862573,0.28998628586045105,0.29592270166470214,0.31656981455230926
recid,6,cdfreg k-NN cosine,0.5829549626137527,0.28433521635154646,0.28597853013166014,0.28700902924975435,0.2902903128262697,0.29198949864328577,0.2982266305618975,0.31948320961898974
recid,6,cdfreg k-NN (triangle) l1,0.5396951137044265,0.2532671838713992,0.25521161051099456,0.25645082301551214,0.26022619461756225,0.2625147154388681,0.2705724296448447,0.29744366049052
recid,6,cdfreg k-NN (triangle) l2,0.5599435825105783,0.259830182361597,0.26197346977238506,0.2633709770209469,0.2674261682341468,0.2698423527908434,0.2781277999101589,0.30583833236020663
recid,6,cdfreg k-NN (triangle) cosine,0.549355642714995,0.2597269970525615,0.261630721884006,0.2629475982393331,0.26680795519137507,0.2691817775869672,0.2773960194712888,0.30448569234633277
recid,6,cdfreg k-NN (Epanechnikov) l1,0.5343238595745503,0.2533238934665805,0.25526373724349455,0.25650048343003895,0.26026833708597313,0.26255094545913416,0.27059221404649975,0.29742610984682993
recid,6,cdfreg k-NN (Epanechnikov) l2,0.560194756264853,0.25985046885248636,0.26199166681583597,0.2633898148323992,0.2674436429657199,0.2698565464507203,0.27813607340361096,0.30583064669080584
recid,6,cdfreg k-NN (Epanechnikov) cosine,0.5629866491489074,0.2597237828206081,0.26162623951683095,0.2629439571846567,0.26680507335342346,0.26917486434253435,0.2773839663704788,0.3044608121528209
recid,6,cdfreg k-NN (truncated Gauss sigma=1) l1,0.558716695326236,0.27787379569947346,0.2796088948149935,0.28063640147526475,0.28391930312985436,0.28567659898374625,0.2920945882934789,0.3138035656570532
recid,6,cdfreg k-NN (truncated Gauss sigma=1) l2,0.566667310701934,0.2825807333439598,0.2842792502522871,0.2853172758052212,0.28851513431188835,0.2901299024466076,0.29607892226655563,0.316741938664738
recid,6,cdfreg k-NN (truncated Gauss sigma=1) cosine,0.5772745715555384,0.2845238762718862,0.2861763434856028,0.28721385853335146,0.29050223417165943,0.29219618026538063,0.29841930308436143,0.31964216829424075
recid,6,cdfreg k-NN (truncated Gauss sigma=2) l1,0.5686187375620689,0.2774139331976913,0.2791363010087541,0.2801566555204046,0.2834210429287124,0.2851737774916631,0.29157774546268234,0.31325044151260917
recid,6,cdfreg k-NN (truncated Gauss sigma=2) l2,0.5682709585176884,0.28249989032111067,0.2841939726157777,0.2852275842167988,0.2884161059786577,0.2900274059138461,0.295966468355814,0.31661589536886015
recid,6,cdfreg k-NN (truncated Gauss sigma=2) cosine,0.579052108893483,0.28439625383076456,0.28604178696134586,0.2870739671049135,0.29035680653972595,0.2920543560635657,0.2982870097651901,0.3195320088738037
recid,6,cdfreg k-NN (truncated Gauss sigma=3) l1,0.5673145661456421,0.2773225019999189,0.2790424653300167,0.2800614868772682,0.2833224403251063,0.2850744025099029,0.291475956374078,0.3131427294805829
recid,6,cdfreg k-NN (truncated Gauss sigma=3) l2,0.5681936742856039,0.28248116735657536,0.2841744644864472,0.2852072928399892,0.28839420786982756,0.29000498720295487,0.2959425358617386,0.3165905360723053
recid,6,cdfreg k-NN (truncated Gauss sigma=3) cosine,0.5825878625113511,0.2843634906876391,0.28600778319519393,0.28703902144597093,0.2903209750210217,0.2920194064043674,0.29825446587335674,0.31950563226717055
pbc,7,cdfreg k-NN l1,0.8090452261306532,0.08664802943732114,0.10265070672682997,0.13464145940296154,0.14232549539630301,0.16096689660909344,0.2016017065164555,0.2599097530842518
pbc,7,cdfreg k-NN l2,0.8015075376884422,0.098892954072152,0.11338439594838214,0.12642940519009527,0.13474601245928933,0.15404297562453234,0.20959759996680097,0.2583315356048657
pbc,7,cdfreg k-NN cosine,0.821608040201005,0.10606034820431177,0.121576393376071,0.13503775036435417,0.14487041755864674,0.16861401868329212,0.21859756154070983,0.25587187484518553
pbc,7,cdfreg k-NN (triangle) l1,0.7983668341708543,0.0809528765470434,0.09956671071949141,0.11346828024473803,0.12273045997059524,0.15204742372326976,0.21936018982620734,0.2488225525405932
